13.04.2019;15:50:38;9965;70.4993;60.6391
13.04.2019;15:51:08;9993;70.1102;59.7357
13.04.2019;15:51:38;10025;70.5954;59.0093
13.04.2019;15:52:08;10053;69.245;58.4203
13.04.2019;15:52:38;10085;68.9154;59.7357
13.04.2019;15:53:08;10113;70.3711;64.1641
13.04.2019;15:53:38;10144;70.2429;67.5487
13.04.2019;15:54:08;10173;70.6229;69.3127
13.04.2019;15:54:38;10205;74.4682;71.9557
13.04.2019;15:55:08;10233;77.9153;74.1805
13.04.2019;15:55:38;10265;79.5541;75.2182
13.04.2019;15:56:08;10293;79.3893;75.8133
13.04.2019;15:56:38;10325;79.8105;76.7076
13.04.2019;15:57:08;10353;79.0002;77.7483
13.04.2019;15:57:38;10384;81.0053;78.4807
13.04.2019;15:58:08;10413;80.5292;79.082
13.04.2019;15:58:38;10445;80.5887;78.7798
13.04.2019;15:59:08;10473;80.9137;76.0026
13.04.2019;15:59:38;10505;80.3507;75.2487
13.04.2019;16:00:08;10533;78.927;77.0189
13.04.2019;16:00:38;10565;80.3736;78.7981
13.04.2019;16:01:08;10593;79.7418;79.9731
13.04.2019;16:01:38;10625;80.9733;80.8521
13.04.2019;16:02:08;10653;80.5109;81.0078
13.04.2019;16:02:38;10685;80.0577;78.8012
13.04.2019;16:03:08;10713;79.3344;78.0809
13.04.2019;16:03:38;10745;80.8954;79.3933
13.04.2019;16:04:08;10773;80.7718;80.727
13.04.2019;16:04:38;10805;79.7739;80.1288
13.04.2019;16:05:08;10833;79.8837;78.6669
13.04.2019;16:05:38;10865;80.0211;79.5337
13.04.2019;16:06:08;10893;82.8181;81.0169
13.04.2019;16:06:38;10925;86.8237;81.5998
13.04.2019;16:07:08;10953;88.7509;81.0291
13.04.2019;16:07:38;10985;88.3389;80.4614
13.04.2019;16:08:08;11013;89.0668;80.0311
13.04.2019;16:08:38;11045;88.4808;79.7351
13.04.2019;16:09:08;11073;89.9869;79.7259
13.04.2019;16:09:38;11105;90.0601;79.4299
13.04.2019;16:10:08;11133;90.7651;79.4146
13.04.2019;16:10:38;11165;90.0647;77.6415
13.04.2019;16:11:08;11193;90.083;75.4166
13.04.2019;16:11:38;11225;89.7305;73.6556
13.04.2019;16:12:08;11253;89.465;72.6058
13.04.2019;16:12:38;11285;89.6802;71.7329
13.04.2019;16:13:08;11313;89.552;71.1317
13.04.2019;16:13:38;11345;90.4447;71.7329
13.04.2019;16:14:08;11373;90.7239;72.6088
13.04.2019;16:14:38;11405;90.0601;73.3321
13.04.2019;16:15:08;11433;90.1837;74.5285
13.04.2019;16:15:38;11465;89.9411;74.675
13.04.2019;16:16:08;11493;89.1995;74.6811
13.04.2019;16:16:38;11525;90.1792;75.8622
13.04.2019;16:17:08;11553;89.6893;77.9314
13.04.2019;16:17:38;11585;90.0556;79.5703
13.04.2019;16:18:08;11613;90.5362;81.0383
13.04.2019;16:18:38;11645;90.1151;82.2438
13.04.2019;16:19:08;11673;91.0993;83.2784
13.04.2019;16:19:38;11705;91.699;83.1441
13.04.2019;16:20:08;11733;90.6644;83.2937
